car,reality,children,income,income_type,education,family,house,birth_days,employed_days,mobile,workphone,phone,email,family_size,STATUS
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,0,1,405000.0,4,4,1,5,-12675,-1328,1,0,0,0,3.0,0
0,1,1,166500.0,4,4,0,1,-12258,-1816,1,0,0,1,3.0,0
0,1,1,166500.0,4,4,0,1,-12258,-1816,1,0,0,1,3.0,0
0,1,1,166500.0,4,4,0,1,-12258,-1816,1,0,0,1,3.0,0
0,1,1,135000.0,4,4,0,1,-13233,-2728,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-13233,-2728,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-13233,-2728,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-13233,-2728,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-13233,-2728,1,0,0,0,3.0,0
0,0,1,67500.0,4,1,1,5,-10935,-455,1,1,0,0,3.0,0
1,1,1,103500.0,4,1,1,1,-10024,-1663,1,0,0,1,3.0,0
1,1,1,103500.0,4,1,1,1,-10024,-1663,1,0,0,1,3.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
0,0,2,202500.0,4,3,1,1,-13593,-2546,1,1,0,0,4.0,0
1,1,1,90000.0,0,4,1,1,-9792,-365,1,0,0,0,3.0,0
1,1,1,90000.0,0,4,1,1,-9792,-365,1,0,0,0,3.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
1,1,2,254700.0,0,4,1,1,-17254,-9131,1,0,1,0,4.0,0
0,0,1,121500.0,4,4,1,1,-12845,-1278,1,0,0,0,3.0,0
0,0,1,121500.0,4,4,1,1,-12845,-1278,1,0,0,0,3.0,0
0,0,1,121500.0,4,4,1,1,-12845,-1278,1,0,0,0,3.0,0
0,0,1,121500.0,4,4,1,1,-12845,-1278,1,0,0,0,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,1,247500.0,0,4,0,1,-11380,-1540,1,0,0,1,3.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,2,180000.0,4,1,1,1,-12860,-4657,1,1,1,0,4.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-17956,-9363,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-18824,-840,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-18824,-840,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-18824,-840,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-18824,-840,1,0,0,0,3.0,0
1,1,1,225000.0,0,4,1,1,-18824,-840,1,0,0,0,3.0,0
0,1,1,225000.0,0,1,1,1,-15158,-3642,1,0,0,0,3.0,0
1,0,1,180000.0,0,1,1,1,-12925,-1693,1,0,0,1,3.0,0
1,0,1,180000.0,0,1,1,1,-12925,-1693,1,0,0,1,3.0,0
1,0,1,180000.0,0,1,1,1,-12925,-1693,1,0,0,1,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
1,1,1,270000.0,1,4,1,1,-18948,365243,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,0,1,-8729,-1755,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-11429,-3165,1,1,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,0,1,67500.0,4,4,1,1,-16581,-6959,1,0,0,0,3.0,0
0,1,1,126000.0,4,4,1,1,-17815,-932,1,0,0,0,3.0,0
0,1,1,126000.0,4,4,1,1,-17815,-932,1,0,0,0,3.0,0
1,1,1,180000.0,4,2,1,1,-12053,-2181,1,0,0,1,3.0,0
1,0,1,175500.0,4,4,1,1,-7980,-597,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10145,-1126,1,0,0,0,3.0,0
0,1,1,112500.0,4,4,1,1,-10145,-1126,1,0,0,0,3.0,0
0,1,1,112500.0,4,4,1,1,-10145,-1126,1,0,0,0,3.0,0
0,1,2,157500.0,2,4,1,1,-12682,-932,1,0,0,1,4.0,0
0,1,2,157500.0,2,4,1,1,-12682,-932,1,0,0,1,4.0,0
0,1,2,157500.0,2,4,1,1,-12682,-932,1,0,0,1,4.0,0
0,1,2,157500.0,2,4,1,1,-12682,-932,1,0,0,1,4.0,0
0,1,2,157500.0,2,4,1,1,-12682,-932,1,0,0,1,4.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
0,1,1,135000.0,0,2,1,1,-10288,-2616,1,1,1,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9192,-1308,1,0,1,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9192,-1308,1,0,1,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9192,-1308,1,0,1,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9192,-1308,1,0,1,0,3.0,0
0,1,1,54000.0,4,4,1,1,-12863,-2495,1,0,0,1,3.0,0
1,1,1,315000.0,4,4,1,1,-20302,-973,1,0,0,0,3.0,0
1,1,1,315000.0,4,4,1,1,-20302,-973,1,0,0,0,3.0,0
1,1,1,315000.0,4,4,1,1,-20302,-973,1,0,0,0,3.0,0
1,0,2,225000.0,4,4,1,1,-12428,-1400,1,0,0,0,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
1,0,2,450000.0,4,4,1,1,-14970,-7183,1,0,0,1,4.0,0
0,1,1,121500.0,4,4,1,1,-9448,-355,1,0,0,0,3.0,0
0,1,1,121500.0,4,4,1,1,-9448,-355,1,0,0,0,3.0,0
0,1,1,121500.0,4,4,1,1,-9448,-355,1,0,0,0,3.0,0
0,1,1,121500.0,4,4,1,1,-9448,-355,1,0,0,0,3.0,0
0,1,1,121500.0,4,4,1,1,-9448,-355,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,0,2,-13273,-1024,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,0,2,-13273,-1024,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,0,2,-13273,-1024,1,0,0,0,3.0,0
1,1,2,675000.0,4,1,1,1,-13567,-1175,1,0,0,0,4.0,0
1,1,2,675000.0,4,1,1,1,-13567,-1175,1,0,0,0,4.0,0
1,1,2,675000.0,4,1,1,1,-13567,-1175,1,0,0,0,4.0,0
1,1,2,675000.0,4,1,1,1,-13567,-1175,1,0,0,0,4.0,0
1,0,1,90000.0,4,1,1,1,-11865,-3895,1,0,1,0,3.0,0
1,0,1,90000.0,4,1,1,1,-11865,-3895,1,0,1,0,3.0,0
0,1,1,193500.0,0,4,1,1,-16921,-1095,1,0,0,1,3.0,0
0,1,1,193500.0,0,4,1,1,-16921,-1095,1,0,0,1,3.0,0
0,1,1,193500.0,0,4,1,1,-16921,-1095,1,0,0,1,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
1,1,1,315000.0,4,4,1,1,-17543,-2851,1,0,1,0,3.0,0
0,1,2,135000.0,4,4,1,1,-17268,-2576,1,0,0,0,4.0,0
1,0,2,315000.0,4,4,1,4,-12209,-840,1,0,1,1,4.0,0
1,0,2,315000.0,4,4,1,4,-12209,-840,1,0,1,1,4.0,0
1,0,2,315000.0,4,4,1,4,-12209,-840,1,0,1,1,4.0,0
1,0,2,315000.0,4,4,1,4,-12209,-840,1,0,1,1,4.0,0
1,1,1,157500.0,2,1,1,1,-11609,-2495,1,0,0,0,3.0,0
1,1,1,157500.0,2,1,1,1,-11609,-2495,1,0,0,0,3.0,0
1,1,1,157500.0,2,1,1,1,-11609,-2495,1,0,0,0,3.0,0
1,1,1,157500.0,2,1,1,1,-11609,-2495,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-19990,-10490,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-19990,-10490,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-19990,-10490,1,0,0,0,3.0,0
0,1,1,180000.0,4,4,1,1,-19990,-10490,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,427500.0,4,1,1,1,-15085,-354,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,234000.0,0,4,1,1,-10865,-1481,1,0,0,0,3.0,0
1,1,1,310500.0,4,1,1,1,-11023,-3093,1,0,0,1,3.0,0
1,1,1,310500.0,4,1,1,1,-11023,-3093,1,0,0,1,3.0,0
1,1,1,310500.0,4,1,1,1,-11023,-3093,1,0,0,1,3.0,0
1,1,2,112500.0,4,4,1,1,-13295,-2454,1,0,0,1,4.0,0
1,1,2,112500.0,4,4,1,1,-13295,-2454,1,0,0,1,4.0,0
1,1,2,112500.0,4,4,1,1,-13295,-2454,1,0,0,1,4.0,0
1,1,2,112500.0,4,4,1,1,-13295,-2454,1,0,0,1,4.0,0
0,1,1,112500.0,2,4,1,1,-13885,-232,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-13885,-232,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-13885,-232,1,0,0,0,3.0,0
0,1,1,112500.0,2,4,1,1,-13885,-232,1,0,0,0,3.0,0
1,0,1,450000.0,4,4,1,5,-12736,-110,1,0,0,0,3.0,0
1,0,1,450000.0,4,4,1,5,-12736,-110,1,0,0,0,3.0,0
0,1,2,90000.0,0,4,1,1,-19026,-2881,1,0,0,0,4.0,0
0,1,2,90000.0,0,4,1,1,-19026,-2881,1,0,0,0,4.0,0
0,1,2,90000.0,0,4,1,1,-19026,-2881,1,0,0,0,4.0,0
0,1,2,90000.0,0,4,1,1,-19026,-2881,1,0,0,0,4.0,0
0,1,2,135000.0,4,4,1,1,-16280,-475,1,0,0,0,4.0,0
0,0,2,157500.0,2,1,1,1,-12636,-5345,1,0,0,0,4.0,0
0,0,2,157500.0,2,1,1,1,-12636,-5345,1,0,0,0,4.0,0
0,0,2,157500.0,2,1,1,1,-12636,-5345,1,0,0,0,4.0,0
0,0,2,157500.0,2,1,1,1,-12636,-5345,1,0,0,0,4.0,0
0,0,2,157500.0,2,1,1,1,-12636,-5345,1,0,0,0,4.0,0
0,0,1,112500.0,0,4,1,5,-11028,-110,1,0,0,0,3.0,0
0,0,1,112500.0,0,4,1,5,-11028,-110,1,0,0,0,3.0,0
0,0,1,112500.0,0,4,1,5,-11028,-110,1,0,0,0,3.0,0
0,0,1,112500.0,0,4,1,5,-11028,-110,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,0,1,-9792,-293,1,0,0,1,3.0,0
0,1,1,135000.0,4,1,0,1,-9792,-293,1,0,0,1,3.0,0
0,1,1,135000.0,4,1,0,1,-9792,-293,1,0,0,1,3.0,0
0,1,1,135000.0,4,1,0,1,-9792,-293,1,0,0,1,3.0,0
0,1,1,135000.0,4,4,0,1,-16323,-5467,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-16323,-5467,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-16323,-5467,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-16323,-5467,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,1,-16323,-5467,1,0,0,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
1,1,1,135000.0,0,1,1,1,-18230,-444,1,1,1,0,3.0,0
0,0,1,180000.0,4,3,1,1,-14291,-4707,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14084,-3246,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14084,-3246,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14084,-3246,1,0,0,0,3.0,0
0,1,1,126000.0,4,1,1,1,-12662,-1359,1,1,1,1,3.0,0
0,1,1,126000.0,4,1,1,1,-12662,-1359,1,1,1,1,3.0,0
0,1,1,126000.0,4,1,1,1,-12662,-1359,1,1,1,1,3.0,0
0,1,1,126000.0,4,1,1,1,-12662,-1359,1,1,1,1,3.0,0
0,1,1,126000.0,4,1,1,1,-12662,-1359,1,1,1,1,3.0,0
0,1,1,135000.0,4,4,1,1,-12520,-5345,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-12520,-5345,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-12520,-5345,1,0,0,0,3.0,0
0,1,1,157500.0,2,4,1,1,-12047,-4796,1,0,0,0,3.0,0
0,1,1,157500.0,2,4,1,1,-12047,-4796,1,0,0,0,3.0,0
0,1,1,157500.0,2,4,1,1,-12047,-4796,1,0,0,0,3.0,0
0,1,1,157500.0,2,4,1,1,-12047,-4796,1,0,0,0,3.0,0
1,1,2,81000.0,4,4,1,1,-13846,-2758,1,0,0,0,4.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,1,1,90000.0,0,4,1,1,-10175,-1966,1,0,1,0,3.0,0
0,0,1,108000.0,0,4,1,1,-15150,-719,1,0,0,0,3.0,0
0,0,1,108000.0,0,4,1,1,-15150,-719,1,0,0,0,3.0,0
0,0,1,108000.0,0,4,1,1,-15150,-719,1,0,0,0,3.0,0
0,0,1,108000.0,0,4,1,1,-15150,-719,1,0,0,0,3.0,0
0,0,1,108000.0,0,4,1,1,-15150,-719,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
1,0,1,229500.0,2,4,1,1,-21665,-4342,1,0,0,0,3.0,0
0,1,1,180000.0,4,2,1,1,-8433,-750,1,0,0,0,3.0,0
0,1,1,180000.0,4,2,1,1,-8433,-750,1,0,0,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
0,0,1,315000.0,0,1,1,1,-18321,-110,1,0,1,0,3.0,0
1,1,1,180000.0,1,4,1,1,-17879,365243,1,0,0,0,3.0,0
1,1,1,180000.0,1,4,1,1,-17879,365243,1,0,0,0,3.0,0
1,1,1,180000.0,1,4,1,1,-17879,365243,1,0,0,0,3.0,0
0,1,1,67500.0,4,4,1,5,-15964,-385,1,0,0,0,3.0,0
0,1,1,67500.0,4,4,1,5,-15964,-385,1,0,0,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,121500.0,4,4,1,1,-16375,-962,1,0,1,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,157500.0,0,1,1,1,-13673,-2667,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-15256,-8664,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-15256,-8664,1,0,0,0,3.0,0
0,1,2,360000.0,4,4,1,1,-15812,-658,1,0,1,0,4.0,0
0,1,2,360000.0,4,4,1,1,-15812,-658,1,0,1,0,4.0,0
0,1,2,360000.0,4,4,1,1,-15812,-658,1,0,1,0,4.0,0
0,1,2,360000.0,4,4,1,1,-15812,-658,1,0,1,0,4.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,198000.0,4,4,1,1,-15427,-3307,1,1,1,0,3.0,0
1,1,1,270000.0,0,1,1,1,-14775,-5558,1,0,0,0,3.0,0
1,1,1,270000.0,0,1,1,1,-14775,-5558,1,0,0,0,3.0,0
1,1,1,270000.0,0,1,1,1,-14775,-5558,1,0,0,0,3.0,0
1,1,1,135000.0,4,4,1,1,-10490,-597,1,0,0,1,3.0,0
1,1,1,135000.0,4,4,1,1,-10490,-597,1,0,0,1,3.0,0
1,1,1,135000.0,4,4,1,1,-10490,-597,1,0,0,1,3.0,0
1,1,1,202500.0,4,4,1,1,-9120,-1693,1,0,0,0,3.0,0
1,1,1,202500.0,4,4,1,1,-9120,-1693,1,0,0,0,3.0,0
1,1,1,202500.0,4,4,1,1,-9120,-1693,1,0,0,0,3.0,0
